P,D,L,R,P_fuzzy_set,P_membership,D_fuzzy_set,D_membership,L_fuzzy_set,L_membership,R_fuzzy_set,R_membership,FRASE,CAT
-0.031933612161430244,0.0057957578983501915,0.32146043574948335,0.2535000619514267,ok,0.9201659695964244,sin cambio,0.9710212105082491,despacito hacia delante,0.8926978212525832,despacito hacia delante,0.7675003097571336,"cuando estén a la distancia que es, y ni te acercas o alejas de la pared, vas a girar la rueda izquierda despacito hacia adelante, y tu rueda derecha despacito hacía delante",8
0.9833357408379727,0.8611515227255909,-0.291724700041064,-0.2208007845578536,muy cerca,0.9722262347299545,acercandose,1.0,despacito hacia atrás,0.95862350020532,despacito hacia atrás,0.604003922789268,"Cuando estés muy cerca a la pared, y te estás acercando aún más a ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",5
-0.43572134566368736,-0.006018506727669015,0.6490873058609263,-0.13410233231492155,lejos,0.9404644238938544,sin cambio,0.9699074663616549,rápidamente hacia delante,0.7545634706953683,muy lento hacia atrás,0.8294883384253923,"en caso de que estés lejos de la pared y no te estes acercando ni alejando de ella, gira tu rueda izquierda hacia adelante rápidamente mientras la derecha la giras muy lento hacia atrás",7
0.4447714548653309,0.6486514594006363,-0.8468013383577812,0.7858321508079517,cerca,0.9253809085577819,acercandose,1.0,bastante rápido hacia atrás,0.5319866164221888,bastante rápido hacia delante,0.9291607540397581,"Cuando estés cerca a la pared, y te estás acercando más a ella, gira tu rueda izquierda muy rápido hacia atrás, y gira tu rueda derecha muy rápido hacia delante.",4
0.031594885259693714,0.2553619102188702,-0.16410519102572407,0.6620718589625938,ok,0.9210127868507657,acercandose,1.0,muy lento hacia atrás,0.6794740448713796,rápidamente hacia delante,0.689640705187031,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
0.4792530667919816,-0.019755761706434897,-0.5533394041695723,0.5470900735414138,cerca,0.8679115553466974,sin cambio,0.9012211914678255,más o menos rápido hacia atrás,0.6166514895760694,medio rápido hacia delante,0.5290992645858618,"Cuando estés cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda bastante rápido hacia atrás, y gira tu rueda derecha bastante rápido hacia delante.",9
-0.5190370458283902,0.004638792108125227,0.653744496501974,-0.11709614133397803,lejos,0.8016049236193498,sin cambio,0.9768060394593738,rápidamente hacia delante,0.7312775174901301,muy lento hacia atrás,0.9145192933301098,"en caso de que estés lejos de la pared y no te estes acercando ni alejando de ella, gira tu rueda izquierda hacia adelante rápidamente mientras la derecha la giras muy lento hacia atrás",7
0.9912962425274621,-0.4194745393106244,-0.2530962472202058,-0.24657887150989824,muy cerca,0.9854937375457701,alejandose,1.0,despacito hacia atrás,0.765481236101029,despacito hacia atrás,0.7328943575494912,"Cuando estés muy cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás",15
0.061814209521866656,-0.9260300208632197,0.48431142714145814,-0.00046651022820024473,ok,0.8454644761953334,alejandose,1.0,medio rápido hacia delante,0.9215571357072907,muy lento hacia atrás,0.5023325511410012,"si te estás alejando pared y estás a la distancia correcta, gira tu rueda derecha muy lento hacia atrás mientras la izquierda la giras rápidamente hacia delante",13
-0.05918128037771094,-0.03525609056316288,0.368892183991166,0.20034610018784108,ok,0.8520467990557227,sin cambio,0.8237195471841856,despacito hacia delante,0.6555390800441698,despacito hacia delante,0.5017305009392053,"cuando estén a la distancia que es, y ni te acercas o alejas de la pared, vas a girar la rueda izquierda despacito hacia adelante, y tu rueda derecha despacito hacía delante",8
0.9934232061219671,-0.27554886918779387,-0.25630294568706535,-0.2513601568435038,muy cerca,0.9890386768699452,alejandose,1.0,despacito hacia atrás,0.7815147284353268,despacito hacia atrás,0.7568007842175191,"Si te encuentras muy cerca de la pared y estás alejándote, debes girar despacito la rueda izquierda hacia atrás y la rueda derecha de la misma manera hacia atrás",15
0.9492477173609708,0.03255035690711385,-0.38295452717015677,-0.05817087493837238,muy cerca,0.9154128622682847,sin cambio,0.8372482154644307,más o menos rápido hacia atrás,0.8295452717015676,muy lento hacia atrás,0.7908543746918619,"Cuando estés muy cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",10
0.4721998566523764,0.43122855203906474,-0.8040786397395037,0.711249283720461,cerca,0.8796669055793727,acercandose,1.0,bastante rápido hacia atrás,0.9592136026049638,bastante rápido hacia delante,0.5562464186023051,"Cuando estés cerca a la pared, y te estás acercando más a ella, gira tu rueda izquierda muy rápido hacia atrás, y gira tu rueda derecha muy rápido hacia delante.",4
-0.9539590949847547,0.9499837400759852,0.6233473289754685,-0.08856214239047469,muy lejos,0.9232651583079245,acercandose,1.0,rápidamente hacia delante,0.8832633551226573,muy lento hacia atrás,0.9428107119523734,"Cuando estés muy lejos de la pared, pero te estás acercando a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás",1
0.9489266480456613,-0.49440155790703544,-0.20063030675081792,-0.1651042201224239,muy cerca,0.9148777467427688,alejandose,1.0,despacito hacia atrás,0.5031515337540896,muy lento hacia atrás,0.6744788993878805,"Cuando estés muy cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás",15
0.41835785177888607,0.008483344460641105,-0.6895231649559223,0.7165873030338851,cerca,0.9694035803685233,sin cambio,0.9575832776967945,bastante rápido hacia atrás,0.7238079123898056,bastante rápido hacia delante,0.5829365151694252,"Cuando estés cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda bastante rápido hacia atrás, y gira tu rueda derecha bastante rápido hacia delante.",9
-0.9389316528761886,-0.003195891065545464,0.7548189566669631,-0.2486115480435306,muy lejos,0.8982194214603143,sin cambio,0.9840205446722727,bastante rápido hacia delante,0.7740947833348153,despacito hacia atrás,0.743057740217653,"En caso de que no te estés acercando ni alejando de la pared y además estas muy lejos de ella, despacito hacía atrás gira tu rueda derecha mientras la rueda izquierda va bastante rápido hacia adelante",6
0.35428205432315,0.9282592677348188,-0.7448317392772354,0.8787085670379258,cerca,0.885705135807875,acercandose,1.0,bastante rápido hacia atrás,0.8620793481930885,muy rápido hacia delante,0.7870856703792575,"Cuando estés cerca a la pared, y te estás acercando más a ella, gira tu rueda izquierda muy rápido hacia atrás, y gira tu rueda derecha muy rápido hacia delante.",4
0.8945673949476267,-0.0367768065236928,-0.2946664265275297,0.08130166859985766,muy cerca,0.8242789915793779,sin cambio,0.816115967381536,despacito hacia atrás,0.9733321326376486,muy lento hacia delante,0.9065083429992883,"Si te encuentras muy cerca a la pared sin acercarte ni alejándote, debes girar despacito la rueda izquierda hacia atrás y la rueda derecha de la misma manera hacia atrás.",10
-0.013300442365427295,0.39922886311318284,-0.03732601954186681,0.5427604194787673,ok,0.9667488940864317,acercandose,1.0,muy lento hacia atrás,0.686630097709334,medio rápido hacia delante,0.5723958052123269,"en caso de que te estés acercando mientras estés a la distancia requerida, gira tu rueda izquierda muy lento hacia atrás mientras giras la derecha rápidamente hacia adelante",3
0.9350751812943908,0.592328594972354,-0.35364507590644,-0.10699927324889857,muy cerca,0.8917919688239847,acercandose,1.0,más o menos rápido hacia atrás,0.5364507590644,muy lento hacia atrás,0.9650036337555071,"si te estás acercando a la pared, pero ya estás muy cerca de ella, gira tu rueda izquierda y derecha despacito hacía atrás",5
-0.4545250541634449,-0.3072710602679406,0.9120530041391297,-0.5432932505846806,lejos,0.9091249097275919,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6417668735382986,"en caso de que te alejes de la pared y te encuentres lejos de ella, debes girar la rueda izquierda bastante rápido hacia adelante y la derecha despacito hacia atrás",12
0.4144418990535181,-0.2350442262438549,0.08791700268031044,0.43406399541166263,cerca,0.9759301682441366,alejandose,1.0,muy lento hacia delante,0.9395850134015522,medio rápido hacia delante,0.6703199770583131,"si te alejas de la pared, pero estás cerca de ella, debes girar medio rápido tu rueda derecha hacia delante mientras tu rueda izquierda muy lento hacia atrás",14
-0.03926268508255793,-0.5903156515042861,0.6336258510898214,-0.09999969703143119,ok,0.9018432872936052,alejandose,1.0,rápidamente hacia delante,0.831870744550893,muy lento hacia atrás,0.998572077790249,"si te estás alejando pared y estás a la distancia correcta, gira tu rueda derecha muy lento hacia atrás mientras la izquierda la giras rápidamente hacia delante",13
0.042920125343107574,-0.026115989875107024,0.16202445307003382,0.2895334784564908,ok,0.8926996866422311,sin cambio,0.8694200506244649,muy lento hacia delante,0.6898777346498308,despacito hacia delante,0.947667392282454,"Cuando estés a la distancia requerida, y ni te alejas ni te acercas a ella, gira tu rueda izquierda despacito hacia delante, y gira tu rueda derecha despacito hacia delante.",8
-0.4178383667217307,-0.7887158856984434,0.9107273319245751,-0.5477835734528057,lejos,0.9702693887971156,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6305410663679858,"Si te encuentras lejos de la pared y te alejas cada vez más de ella, debes girar la rueda izquierda bastante rapidez hacia adelante, mientras que giras la rueda derecha hacia atrás despacito",12
-0.8983681880479961,0.01873732659303772,0.7094060941408984,-0.18019688308367482,muy lejos,0.8306136467466602,sin cambio,0.9063133670348114,bastante rápido hacia delante,0.5470304707044918,muy lento hacia atrás,0.5990155845816258,"si estás muy lejos de la pared y no te acercas y ni te alejas, gira tu rueda izquierda bastante rápido hacía adelante ",6
-0.02361151770411677,-0.9999303811297957,0.6334430722922003,-0.09999969890130393,ok,0.940971205739708,alejandose,1.0,rápidamente hacia delante,0.8327846385389983,muy lento hacia atrás,0.9985720737833789,"si te estás alejando pared y estás a la distancia correcta, gira tu rueda derecha muy lento hacia atrás mientras la izquierda la giras rápidamente hacia delante",13
0.45987883193606194,0.8824256086243283,-0.8226221139397121,0.7436742163943368,cerca,0.9002019467732301,acercandose,1.0,bastante rápido hacia atrás,0.7737788606028797,bastante rápido hacia delante,0.7183710819716841,"cuando te estes acercando a la pared, pero estás a la distancia requerida, debes girar tu rueda izquierda muy rápido hacia atrás y la rueda derecha muy rápido hacia adelante",4
0.5002635434023017,-0.006254150859543263,-0.5973684254362912,0.5182524446498934,cerca,0.8328940943294971,sin cambio,0.9687292457022837,más o menos rápido hacia atrás,0.5065789364092721,medio rápido hacia delante,0.817475553501066,"si no te alejas ni te acercas a la pared, pero estás cerca de ella, debes girar bastante rápido tu rueda derecha hacia delante e igualmente tu rueda izquierda pero hacia atrás",9
0.4875473689512103,0.46921532310791403,-0.782293052084972,0.6730430073221058,cerca,0.8540877184146495,acercandose,1.0,bastante rápido hacia atrás,0.9557326302124299,rápidamente hacia delante,0.6347849633894712,"Cuando estés cerca a la pared, y te estás acercando más a ella, gira tu rueda izquierda muy rápido hacia atrás, y gira tu rueda derecha muy rápido hacia delante.",4
-0.3521700441367531,0.20650556084774865,0.5216964720919759,0.005739036174012193,lejos,0.8804251103418828,acercandose,1.0,medio rápido hacia delante,0.7830352790802411,muy lento hacia delante,0.528695180870061,"Cuando estés lejos de la pared, pero te estás acercando a ella, gira tu rueda izquierda medio rápido hacia delante, y gira tu rueda derecha muy lento hacia delante.",2
0.9876021965756628,0.028493048957958005,-0.30162808920712175,-0.20628189407493,muy cerca,0.9793369942927714,sin cambio,0.8575347552102099,despacito hacia atrás,0.9837191079287824,despacito hacia atrás,0.53140947037465,"Si estás muy cerca a la pared pero no te acercas hacia ella ni te alejas de ella, debes girar despacito la rueda izquierda hacia atrás y la rueda derecha hacia atrás de la misma manera.",10
-0.3497595269817124,0.3992991620821107,0.5176975405384138,0.008505775152910181,lejos,0.874398817454281,acercandose,1.0,medio rápido hacia delante,0.8230245946158623,muy lento hacia delante,0.5425288757645509,"en caso de que te estes acercando al pared pero aún estés lejos, gira tu rueda izquierda algo rápido hacía adelante y la rueda izquierda muy lento hacía adelante ",2
0.04634050797947918,-0.03269898710695571,0.16326595756847165,0.2791868596146988,ok,0.884148730051302,sin cambio,0.8365050644652214,muy lento hacia delante,0.6836702121576418,despacito hacia delante,0.895934298073494,"cuando estén a la distancia que es, y ni te acercas o alejas de la pared, vas a girar la rueda izquierda despacito hacia adelante, y tu rueda derecha despacito hacía delante",8
0.5076269947149722,-0.8475419303525528,0.028435581388707547,0.2840755456636362,cerca,0.8206216754750464,alejandose,1.0,muy lento hacia delante,0.6421779069435377,despacito hacia delante,0.9203777283181809,"si te alejas de la pared, pero estás cerca de ella, debes girar medio rápido tu rueda derecha hacia delante mientras tu rueda izquierda muy lento hacia atrás",14
0.9380547703060915,-0.8657844005090601,-0.18984919635675604,-0.14756205092362348,muy cerca,0.8967579505101525,alejandose,1.0,muy lento hacia atrás,0.5507540182162198,muy lento hacia atrás,0.7621897453818826,"Si estás muy cerca a la pared y te alejas de ella, debes girar despacito la rueda izquierda hacia atrás y la rueda derecha de la misma manera.",15
-0.34525081508682043,-0.47644167339424104,0.6466620210037486,-0.09999882339431858,lejos,0.863127037717051,alejandose,1.0,rápidamente hacia delante,0.7666898949812571,muy lento hacia atrás,0.9985739498697774,"si estás lejos de la pared y te sigues alejando de ella, debes girar bastante rápido hacia adelante tu rueda izquierda y tu rueda derecha despacito hacia atrás",12
-0.055345650524547256,0.0053858508990003995,0.34293517273063295,0.22410980921054585,ok,0.8616358736886318,sin cambio,0.9730707455049981,despacito hacia delante,0.7853241363468353,despacito hacia delante,0.6205490460527292,"en caso de que estés a la distancia requerida de la pared y no te estes acercando ni alejando de ella, debes girar las dos ruedas despacito hacia adelante",8
-0.9900729190028097,-0.8309045784463974,0.9297243069039819,-0.5000270786892284,muy lejos,0.9834548650046828,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.7499323032769292,"en caso de estar muy lejos y sigues alejándote de la pared, debes girar tu rueda izquierda muy rápido hacia adelante y tu rueda derecha más o menos rápido hacia atrás",11
-0.4336887631515941,0.0157925696012087,0.6231271917854169,-0.08828206055343132,lejos,0.9438520614140099,sin cambio,0.9210371519939565,rápidamente hacia delante,0.8843640410729156,muy lento hacia atrás,0.9414103027671566,"Cuando estés lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",7
-0.9247844370357757,-0.2770911363793668,0.927846187395073,-0.501396589955947,muy lejos,0.8746407283929595,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.7465085251101324,"si te encuentras muy lejos de la pared y sigues alejándote de ella, gira tu rueda izquierda muy rápido hacia adelante y tu rueda derecha hacia atrás más o menos rápido ",11
-0.4260179027762407,0.8203433785196819,0.6165925941065522,-0.05716341705228892,lejos,0.9566368287062655,acercandose,1.0,rápidamente hacia delante,0.9170370294672389,muy lento hacia atrás,0.7858170852614446,"en caso de que te estes acercando al pared pero aún estés lejos, gira tu rueda izquierda algo rápido hacía adelante y la rueda izquierda muy lento hacía adelante ",2
0.89419105844844,0.8691239104617137,-0.3975694001846311,-0.02592387493993863,muy cerca,0.8236517640807334,acercandose,1.0,más o menos rápido hacia atrás,0.9756940018463108,muy lento hacia atrás,0.6296193746996932,"si te estás acercando a la pared, pero ya estás muy cerca de ella, gira tu rueda izquierda y derecha despacito hacía atrás",5
0.9533535095671976,0.5624148295626431,-0.33175059916149935,-0.14730690378518133,muy cerca,0.9222558492786626,acercandose,1.0,despacito hacia atrás,0.6824940083850065,muy lento hacia atrás,0.7634654810740934,"en caso de que estés muy cerca a la pared y te sigas acercando, gira tu rueda izquierda despacito hacía atrás, al igual que la derecha ",5
0.9684625863327813,0.29001501647788575,-0.31229710775731295,-0.18305704430918798,muy cerca,0.9474376438879688,acercandose,1.0,despacito hacia atrás,0.8770289224268704,muy lento hacia atrás,0.5847147784540601,"Cuando estés muy cerca a la pared, y te estás acercando aún más a ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",5
-0.042726991741676434,-0.8518875424072747,0.6336770261932742,-0.09999969648738447,ok,0.8931825206458089,alejandose,1.0,rápidamente hacia delante,0.8316148690336292,muy lento hacia atrás,0.9985720789560635,"cuando estén a la distancia que es, y te estás alejando de la pared, vas a girar la rueda izquierda rápidamente hacia adelante, y tu rueda derecha muy lento hacia atrás",13
-0.3627468877134945,0.9453141620623873,0.5399704015021741,-0.006779200414367975,lejos,0.9068672192837363,acercandose,1.0,medio rápido hacia delante,0.6002959849782586,muy lento hacia atrás,0.5338960020718398,"en caso de estar lejos de la pared pero te estés acercando, gira tu rueda izquierda medio rápido hacia adelante y la rueda izquierda muy lento hacia adelante ",2
0.4998959197039704,-0.7305761762188294,0.03252137853407246,0.2938529080493734,cerca,0.8335068004933827,alejandose,1.0,muy lento hacia delante,0.6626068926703623,despacito hacia delante,0.9692645402468671,"en caso de estar cerca a la pared y te estás alejando de ella, gira muy lento hacia delante tu rueda izquierda y tu rueda derecha medio rápido hacia delante",14
-0.5030880485641891,-0.015015886677054537,0.6732567706185166,-0.17745524363426102,lejos,0.8281865857263515,sin cambio,0.9249205666147273,rápidamente hacia delante,0.6337161469074168,muy lento hacia atrás,0.6127237818286949,"Cuando estés lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",7
0.02406767103943494,0.43349654873066434,-0.14985018452156743,0.6557566956277032,ok,0.9398308224014127,acercandose,1.0,muy lento hacia atrás,0.7507490773921629,rápidamente hacia delante,0.7212165218614839,"si te estas acercando y estás a la distancia requerida, gira tu rueda izquierda muy lento hacia atrás mientras giras la rueda derecha rápidamente hacia adelante",3
0.9278190664282043,0.024298022238452267,-0.4148792784475675,0.003217425011726575,muy cerca,0.8796984440470073,sin cambio,0.8785098888077386,más o menos rápido hacia atrás,0.9628018038810814,muy lento hacia delante,0.5160871250586329,"Cuando te encuentres muy cerca a la pared sin acercarte ni alejarte de ella, es necesario que gires despacito la rueda izquierda hacia atrás y la rueda derecha de la misma manera",10
0.9855358241230592,-0.010494170417328554,-0.2729828204718976,-0.19095545976364567,muy cerca,0.9758930402050986,sin cambio,0.9475291479133572,despacito hacia atrás,0.864914102359488,muy lento hacia atrás,0.5452227011817716,"Si te encuentras muy cerca a la pared sin acercarte ni alejándote, debes girar despacito la rueda izquierda hacia atrás y la rueda derecha de la misma manera hacia atrás.",10
0.035941211836496886,-0.6012044569118309,0.533555584183433,-0.03656804203988151,ok,0.9101469704087578,alejandose,1.0,medio rápido hacia delante,0.6644441581656703,muy lento hacia atrás,0.6828402101994075,"en caso de que estés a la distancia requerida de la pared y te estés alejando de ella, debes girar rápidamente hacia adelante la rueda derecha y muy lento hacia atrás la rueda izquierda",13
0.9655150692230138,0.8189691564135799,-0.3161991046629142,-0.1758911046209781,muy cerca,0.9425251153716896,acercandose,1.0,despacito hacia atrás,0.8380089533708581,muy lento hacia atrás,0.6205444768951095,"en caso de que estés muy cerca a la pared y te sigas acercando, gira tu rueda izquierda despacito hacía atrás, al igual que la derecha ",5
-0.00507419561541754,-0.6434745595404032,0.6333386965836956,-0.099999699902158,ok,0.9873145109614562,alejandose,1.0,rápidamente hacia delante,0.833306517081522,muy lento hacia atrás,0.9985720716386915,"en caso de que estés a la distancia requerida de la pared y te estés alejando de ella, debes girar rápidamente hacia adelante la rueda derecha y muy lento hacia atrás la rueda izquierda",13
0.9844386835868523,-0.31182549316319363,-0.2431999486728332,-0.2316839288125386,muy cerca,0.9740644726447538,alejandose,1.0,despacito hacia atrás,0.715999743364166,despacito hacia atrás,0.658419644062693,"Si estás muy cerca a la pared y te alejas de ella, debes girar despacito la rueda izquierda hacia atrás y la rueda derecha de la misma manera.",15
0.4597437071716318,-0.18900759111416177,-0.019141300695344504,0.3843006152571268,cerca,0.900427154713947,alejandose,0.9450379555708088,muy lento hacia atrás,0.5957065034767225,despacito hacia delante,0.5784969237143661,"en caso de estar cerca a la pared y te estás alejando de ella, gira muy lento hacia delante tu rueda izquierda y tu rueda derecha medio rápido hacia delante",14
-0.44285729387658557,0.8329454771394563,0.6164720709547388,-0.05720044484906139,lejos,0.9285711768723575,acercandose,1.0,rápidamente hacia delante,0.917639645226306,muy lento hacia atrás,0.786002224245307,"si te estás acercando a la pared pero aún estás lejos, gira tu rueda izquierda más o menos rápido hacia adelante y la derecha muy lento adelante ",2
0.9844712660904436,0.3625345508688386,-0.2900887180100807,-0.22379897642630708,muy cerca,0.9741187768174059,acercandose,1.0,despacito hacia atrás,0.9504435900504034,despacito hacia atrás,0.6189948821315354,"si te estás acercando a la pared, pero ya estás muy cerca de ella, gira tu rueda izquierda y derecha despacito hacía atrás",5
0.38769148948753557,0.679085897401624,-0.8716062608875184,0.9145578692343221,cerca,0.969228723718839,acercandose,1.0,muy rápido hacia atrás,0.7160626088751832,muy rápido hacia delante,1.0,"si estás en la distancia requerida y te estás acercando a ella, debes girar tu rueda izquierda muy rápido hacía atrás mientas giras la derecha muy rápido hacía adelante",4
0.918574720232538,-0.4348335738632907,-0.17248329786722186,-0.11869163444415835,muy cerca,0.8642912003875632,alejandose,1.0,muy lento hacia atrás,0.6375835106638907,muy lento hacia atrás,0.9065418277792082,"Si estás muy cerca a la pared y te alejas de ella, debes girar despacito la rueda izquierda hacia atrás y la rueda derecha de la misma manera.",15
-0.9079042282317331,0.44843806895206206,0.6174026973605214,-0.08020191629467262,muy lejos,0.8465070470528885,acercandose,1.0,rápidamente hacia delante,0.9129865131973927,muy lento hacia atrás,0.9010095814733631,"En el caso de estar demasiado lejos de la pared y estás acercándote a ella, gira rápidamente la rueda izquierda hacia delante y la rueda derecha hacia atrás de manera lenta",1
0.9280426751976635,-0.644931986545106,-0.18063800747193817,-0.13234468736804536,muy cerca,0.8800711253294391,alejandose,1.0,muy lento hacia atrás,0.5968099626403092,muy lento hacia atrás,0.8382765631597732,"Cuando estés muy cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás",15
0.060034683097381816,0.7262155008534482,-0.21375155913647495,0.6837583638751008,ok,0.8499132922565454,acercandose,1.0,despacito hacia atrás,0.5687577956823747,rápidamente hacia delante,0.581208180624496,"si te estas acercando y estás a la distancia requerida, gira tu rueda izquierda muy lento hacia atrás mientras giras la rueda derecha rápidamente hacia adelante",3
-0.026087213416398768,-0.40016264785724687,0.6334664987401158,-0.0999996986687721,ok,0.9347819664590031,alejandose,1.0,rápidamente hacia delante,0.8326675062994208,muy lento hacia atrás,0.9985720742816614,"cuando estén a la distancia que es, y te estás alejando de la pared, vas a girar la rueda izquierda rápidamente hacia adelante, y tu rueda derecha muy lento hacia atrás",13
-0.4918997744748514,-0.8010410184973902,0.9134148332553165,-0.5388305593743168,lejos,0.846833709208581,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6529236015642081,"Si te encuentras lejos de la pared y te alejas cada vez más de ella, debes girar la rueda izquierda bastante rapidez hacia adelante, mientras que giras la rueda derecha hacia atrás despacito",12
-0.07957959593006046,-0.007504149182843173,0.37547559583478246,0.19131494763473586,ok,0.8010510101748488,sin cambio,0.9624792540857842,despacito hacia delante,0.6226220208260878,muy lento hacia delante,0.5434252618263207,"en caso de que estés a la distancia requerida de la pared y no te estes acercando ni alejando de ella, debes girar las dos ruedas despacito hacia adelante",8
-0.9267849890235672,-0.27616010138729474,0.9279052001957183,-0.5013272258937931,muy lejos,0.8779749817059453,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.7466819352655174,"en caso de estar muy lejos y sigues alejándote de la pared, debes girar tu rueda izquierda muy rápido hacia adelante y tu rueda derecha más o menos rápido hacia atrás",11
0.4727429819518675,0.2813581681958614,-0.8032836994519784,0.7098573471082221,cerca,0.8787616967468875,acercandose,1.0,bastante rápido hacia atrás,0.9671630054802163,bastante rápido hacia delante,0.5492867355411105,"si estás en la distancia requerida y te estás acercando a ella, debes girar tu rueda izquierda muy rápido hacía atrás mientas giras la derecha muy rápido hacía adelante",4
